timeframe,rank,story_similarity,sequence_similarity,candidate_start,candidate_end,local_index,open_time,level_price,level_type,interaction,repeated_test,post_interaction_expansion,open,high,low,close,volume
4h,2,0.52544490773933,0.5666071428571429,3544,3563,13,1696824000000,1635.18625,BODY_ZONE+SWING_LOW,PULLBACK,1,1,1633.65,1634.92,1617.11,1620.73,20754.051
4h,3,0.49491473973056316,0.49,9473,9492,10,1782158400000,1739.32,SWING_HIGH,HOLD,0,0,1734.59,1740.07,1717.02,1728.19,28849.0572
4h,3,0.49491473973056316,0.49,9473,9492,11,1782172800000,1719.1725000000001,BODY_ZONE+SWING_LOW,REJECTION,0,1,1728.19,1736.25,1719.75,1729.9,18729.6756
4h,4,0.44300118303502106,0.4821428571428572,836,855,10,1657785600000,1099.7925,BODY_ZONE+SWING_HIGH,HOLD,0,1,1097.57,1100.71,1072.11,1081.27,196371.8355
4h,4,0.44300118303502106,0.4821428571428572,836,855,11,1657800000000,1071.115,BODY_ZONE,PULLBACK,0,1,1081.26,1147.97,1072.8,1140.95,403737.3239
4h,5,0.42735333743768816,0.4586363636363636,2376,2395,12,1679990400000,1742.5749999999998,BODY_ZONE+SWING_LOW,HOLD,0,0,1724.54,1754.48,1709.87,1745.48,85196.1305
4h,5,0.42735333743768816,0.4586363636363636,2376,2395,13,1680004800000,1742.5749999999998,BODY_ZONE+SWING_LOW,REJECTION,1,1,1745.48,1751.41,1730.02,1744.08,102091.5646
4h,5,0.42735333743768816,0.4586363636363636,2376,2395,15,1680033600000,1776.341875,BODY_ZONE+SWING_HIGH,HOLD,0,0,1785.84,1790.54,1762.0,1772.99,64200.1729
4h,5,0.42735333743768816,0.4586363636363636,2376,2395,16,1680048000000,1776.341875,BODY_ZONE+SWING_HIGH,HOLD,1,1,1773.0,1788.99,1772.48,1778.07,63105.787
4h,5,0.42735333743768816,0.4586363636363636,2376,2395,17,1680062400000,1776.341875,BODY_ZONE+SWING_HIGH,TEST,1,0,1778.06,1818.0,1778.06,1804.86,126925.8954
4h,5,0.42735333743768816,0.4586363636363636,2376,2395,18,1680076800000,1801.0,SWING_HIGH,TEST,0,0,1804.85,1827.99,1799.66,1811.22,123599.5645
4h,6,0.4180213212876844,0.4022727272727273,8857,8876,10,1773288000000,2012.585,SWING_LOW,HOLD,0,1,2023.39,2042.26,2019.33,2040.7,36224.657
4h,6,0.4180213212876844,0.4022727272727273,8857,8876,14,1773345600000,2054.9275,BODY_ZONE,REJECTION,0,1,2069.6,2093.45,2054.99,2073.52,87861.2609
4h,6,0.4180213212876844,0.4022727272727273,8857,8876,16,1773374400000,2086.885,SWING_HIGH,PULLBACK,0,0,2118.86,2120.06,2090.0,2099.38,45196.2617
4h,6,0.4180213212876844,0.4022727272727273,8857,8876,17,1773388800000,2086.885,SWING_HIGH,TEST,1,1,2099.38,2133.3,2091.45,2121.02,66817.4737
4h,6,0.4180213212876844,0.4022727272727273,8857,8876,19,1773417600000,2086.885,SWING_HIGH,PULLBACK,1,0,2128.01,2143.33,2090.28,2102.48,84455.4942
4h,7,0.4164818490296523,0.45227272727272727,2939,2958,10,1688068800000,1846.025,BODY_ZONE,REJECTION,0,1,1857.48,1859.5,1842.98,1851.99,23911.1113
4h,7,0.4164818490296523,0.45227272727272727,2939,2958,11,1688083200000,1880.0,SWING_HIGH,HOLD,0,1,1851.99,1879.0,1841.5,1873.34,53052.3556
4h,7,0.4164818490296523,0.45227272727272727,2939,2958,13,1688112000000,1880.0,SWING_HIGH,TEST,1,1,1887.81,1894.38,1883.44,1891.1,52089.9317
4h,7,0.4164818490296523,0.45227272727272727,2939,2958,15,1688140800000,1846.025,BODY_ZONE,TEST,1,0,1852.32,1948.6,1849.0,1926.32,245744.2962
4h,8,0.41109035386208187,0.4464285714285714,5448,5467,10,1724198400000,2559.29,SWING_LOW,REJECTION,0,0,2572.81,2598.2,2557.0,2591.5,29772.4505
4h,8,0.41109035386208187,0.4464285714285714,5448,5467,11,1724212800000,2608.725,BODY_ZONE,TEST,0,1,2591.51,2606.6,2588.31,2600.72,20871.9622
4h,8,0.41109035386208187,0.4464285714285714,5448,5467,12,1724227200000,2608.725,BODY_ZONE,PULLBACK,1,1,2600.73,2607.87,2567.35,2577.6,25994.1915
4h,8,0.41109035386208187,0.4464285714285714,5448,5467,13,1724241600000,2608.725,BODY_ZONE,TEST,1,1,2577.61,2618.0,2536.22,2601.89,82446.4366
4h,8,0.41109035386208187,0.4464285714285714,5448,5467,16,1724284800000,2608.725,BODY_ZONE,REJECTION,1,0,2630.71,2640.25,2584.2,2616.59,37855.1007
4h,8,0.41109035386208187,0.4464285714285714,5448,5467,17,1724299200000,2608.725,BODY_ZONE,PULLBACK,1,0,2616.6,2642.33,2613.75,2636.29,20272.9857
4h,9,0.40557016471813756,0.38833333333333336,7787,7806,10,1757880000000,4602.52,BODY_ZONE+SWING_LOW,HOLD,0,1,4615.46,4636.51,4598.46,4604.49,25777.8485
4h,9,0.40557016471813756,0.38833333333333336,7787,7806,11,1757894400000,4652.37,BODY_ZONE,PULLBACK,0,1,4604.48,4643.57,4580.1,4636.2,40470.4038
4h,9,0.40557016471813756,0.38833333333333336,7787,7806,12,1757908800000,4602.52,BODY_ZONE+SWING_LOW,REJECTION,1,1,4636.2,4670.28,4587.9,4597.37,73965.8632
4h,9,0.40557016471813756,0.38833333333333336,7787,7806,13,1757923200000,4602.52,BODY_ZONE+SWING_LOW,TEST,1,0,4597.37,4597.37,4498.22,4530.65,130686.3861
4h,10,0.40544557497499933,0.41250000000000003,4137,4156,14,1705377600000,2522.83,BODY_ZONE,PULLBACK,0,0,2537.6,2542.14,2522.3,2528.26,35810.3588
4h,10,0.40544557497499933,0.41250000000000003,4137,4156,15,1705392000000,2522.83,BODY_ZONE,PULLBACK,1,1,2528.25,2549.38,2521.98,2530.77,53355.1576
4h,10,0.40544557497499933,0.41250000000000003,4137,4156,16,1705406400000,2564.585,BODY_ZONE,TEST,0,0,2530.78,2570.79,2500.05,2559.44,109503.6633
4h,10,0.40544557497499933,0.41250000000000003,4137,4156,18,1705435200000,2564.585,BODY_ZONE,TEST,1,0,2574.06,2614.43,2571.79,2587.4,73381.2836
4h,10,0.40544557497499933,0.41250000000000003,4137,4156,19,1705449600000,2564.585,BODY_ZONE,PULLBACK,1,0,2587.41,2592.97,2571.17,2571.43,48038.2175
4h,11,0.4035394220074693,0.43374999999999997,9043,9062,18,1776081600000,2233.8625,BODY_ZONE+SWING_LOW,REJECTION,0,1,2187.33,2236.43,2175.68,2209.28,104259.3625
4h,12,0.3916508561913175,0.4358333333333333,919,938,10,1658980800000,1611.85,BODY_ZONE,TEST,0,0,1648.64,1654.47,1614.0,1618.44,161111.9854
4h,13,0.3899423385073551,0.398,9615,9634,10,1784203200000,1882.4787499999998,BODY_ZONE,TEST,0,0,1885.26,1894.38,1867.68,1881.88,63993.5576
4h,13,0.3899423385073551,0.398,9615,9634,11,1784217600000,1882.4787499999998,BODY_ZONE,TEST,1,0,1881.89,1883.0,1862.57,1875.59,33323.5741
4h,13,0.3899423385073551,0.398,9615,9634,12,1784232000000,1864.38,SWING_LOW,HOLD,0,0,1875.59,1881.59,1857.54,1864.71,31595.6054
4h,14,0.3829151585796148,0.41236263736263734,5248,5267,10,1721318400000,3416.6400000000003,BODY_ZONE,TEST,0,0,3389.29,3424.24,3367.2,3405.6,51836.371
4h,14,0.3829151585796148,0.41236263736263734,5248,5267,11,1721332800000,3416.6400000000003,BODY_ZONE,TEST,1,0,3405.59,3437.3,3397.44,3426.5,15038.1481
4h,14,0.3829151585796148,0.41236263736263734,5248,5267,12,1721347200000,3379.715,SWING_LOW,REJECTION,0,1,3426.49,3432.92,3384.04,3429.59,31002.0002
4h,14,0.3829151585796148,0.41236263736263734,5248,5267,13,1721361600000,3379.715,SWING_LOW,HOLD,1,0,3429.59,3450.5,3386.69,3391.59,40087.0717
4h,14,0.3829151585796148,0.41236263736263734,5248,5267,14,1721376000000,3379.715,SWING_LOW,REJECTION,1,1,3391.59,3412.0,3377.0,3404.54,36661.6142
4h,14,0.3829151585796148,0.41236263736263734,5248,5267,15,1721390400000,3464.9125,BODY_ZONE,TEST,0,1,3404.55,3474.99,3395.99,3465.0,76379.9615
4h,14,0.3829151585796148,0.41236263736263734,5248,5267,16,1721404800000,3464.9125,BODY_ZONE,TEST,1,0,3465.0,3540.27,3464.99,3522.97,82209.5679
4h,15,0.3806180454883164,0.40289473684210525,8858,8877,10,1773302400000,2060.5425,BODY_ZONE,TEST,0,1,2040.69,2076.65,2038.42,2062.83,56474.7206
4h,15,0.3806180454883164,0.40289473684210525,8858,8877,11,1773316800000,2035.7199999999998,BODY_ZONE,REJECTION,0,0,2062.83,2095.0,2037.79,2072.33,112015.805
4h,15,0.3806180454883164,0.40289473684210525,8858,8877,12,1773331200000,2085.58,SWING_HIGH,HOLD,0,0,2072.33,2078.09,2045.42,2069.59,63567.8353
4h,15,0.3806180454883164,0.40289473684210525,8858,8877,13,1773345600000,2060.5425,BODY_ZONE,REJECTION,1,1,2069.6,2093.45,2054.99,2073.52,87861.2609
4h,15,0.3806180454883164,0.40289473684210525,8858,8877,15,1773374400000,2085.58,SWING_HIGH,PULLBACK,1,0,2118.86,2120.06,2090.0,2099.38,45196.2617
4h,15,0.3806180454883164,0.40289473684210525,8858,8877,16,1773388800000,2085.58,SWING_HIGH,TEST,1,1,2099.38,2133.3,2091.45,2121.02,66817.4737
4h,15,0.3806180454883164,0.40289473684210525,8858,8877,18,1773417600000,2085.58,SWING_HIGH,PULLBACK,1,0,2128.01,2143.33,2090.28,2102.48,84455.4942
4h,15,0.3806180454883164,0.40289473684210525,8858,8877,19,1773432000000,2085.58,SWING_HIGH,HOLD,1,0,2102.48,2116.66,2078.5,2092.22,41870.803
4h,16,0.37883726487787894,0.37733333333333335,9489,9508,10,1782388800000,1652.930625,BODY_ZONE+SWING_HIGH,HOLD,0,0,1633.28,1650.38,1532.9,1570.01,198494.0295
4h,16,0.37883726487787894,0.37733333333333335,9489,9508,11,1782403200000,1552.95,SWING_LOW,HOLD,0,0,1570.01,1587.7,1554.6,1559.42,70320.4164
4h,16,0.37883726487787894,0.37733333333333335,9489,9508,12,1782417600000,1552.95,SWING_LOW,HOLD,1,1,1559.41,1583.65,1556.73,1567.84,40305.3602
4h,16,0.37883726487787894,0.37733333333333335,9489,9508,13,1782432000000,1552.95,SWING_LOW,REJECTION,1,0,1567.86,1571.78,1512.0,1557.93,83566.0007
4h,16,0.37883726487787894,0.37733333333333335,9489,9508,15,1782460800000,1552.95,SWING_LOW,HOLD,1,1,1581.12,1582.43,1541.01,1545.14,70838.7025
4h,16,0.37883726487787894,0.37733333333333335,9489,9508,17,1782489600000,1602.355,BODY_ZONE,REJECTION,0,0,1580.13,1594.7,1570.32,1574.51,54249.7168
4h,17,0.3780732418679428,0.3847727272727273,2375,2394,13,1679990400000,1742.5749999999998,BODY_ZONE+SWING_LOW,HOLD,0,0,1724.54,1754.48,1709.87,1745.48,85196.1305
4h,17,0.3780732418679428,0.3847727272727273,2375,2394,14,1680004800000,1742.5749999999998,BODY_ZONE+SWING_LOW,REJECTION,1,1,1745.48,1751.41,1730.02,1744.08,102091.5646
4h,17,0.3780732418679428,0.3847727272727273,2375,2394,15,1680019200000,1792.35,SWING_HIGH,HOLD,0,0,1744.08,1795.73,1727.35,1785.85,155978.8309
4h,17,0.3780732418679428,0.3847727272727273,2375,2394,16,1680033600000,1792.35,SWING_HIGH,HOLD,1,0,1785.84,1790.54,1762.0,1772.99,64200.1729
4h,17,0.3780732418679428,0.3847727272727273,2375,2394,17,1680048000000,1792.35,SWING_HIGH,REJECTION,1,1,1773.0,1788.99,1772.48,1778.07,63105.787
4h,18,0.37594125397816824,0.36733333333333335,3551,3570,10,1696881600000,1583.32,SWING_LOW,TEST,0,1,1581.45,1583.91,1573.76,1580.13,17649.3595
4h,18,0.37594125397816824,0.36733333333333335,3551,3570,11,1696896000000,1583.32,SWING_LOW,HOLD,1,0,1580.13,1592.91,1576.03,1584.86,30657.2523
4h,18,0.37594125397816824,0.36733333333333335,3551,3570,12,1696910400000,1583.32,SWING_LOW,HOLD,1,1,1584.87,1594.09,1582.79,1590.23,21864.5091
4h,19,0.37439649436259786,0.3847727272727273,2374,2393,14,1679990400000,1742.5749999999998,BODY_ZONE+SWING_LOW,HOLD,0,0,1724.54,1754.48,1709.87,1745.48,85196.1305
4h,19,0.37439649436259786,0.3847727272727273,2374,2393,15,1680004800000,1742.5749999999998,BODY_ZONE+SWING_LOW,REJECTION,1,1,1745.48,1751.41,1730.02,1744.08,102091.5646
4h,19,0.37439649436259786,0.3847727272727273,2374,2393,16,1680019200000,1783.7,SWING_HIGH,HOLD,0,0,1744.08,1795.73,1727.35,1785.85,155978.8309
4h,19,0.37439649436259786,0.3847727272727273,2374,2393,17,1680033600000,1768.9837499999999,BODY_ZONE+SWING_HIGH,REJECTION,0,0,1785.84,1790.54,1762.0,1772.99,64200.1729
4h,19,0.37439649436259786,0.3847727272727273,2374,2393,18,1680048000000,1768.9837499999999,BODY_ZONE+SWING_HIGH,PULLBACK,1,1,1773.0,1788.99,1772.48,1778.07,63105.787
4h,19,0.37439649436259786,0.3847727272727273,2374,2393,19,1680062400000,1801.0,SWING_HIGH,HOLD,0,0,1778.06,1818.0,1778.06,1804.86,126925.8954
4h,20,0.37315289018723113,0.385,9242,9261,10,1778832000000,2249.1275,BODY_ZONE+SWING_LOW,REJECTION,0,1,2265.11,2265.42,2250.0,2257.57,30771.6519
4h,21,0.3706675112153487,0.398,918,937,10,1658966400000,1611.85,BODY_ZONE,REJECTION,0,0,1635.74,1677.0,1605.29,1648.64,254233.381
4h,21,0.3706675112153487,0.398,918,937,11,1658980800000,1611.85,BODY_ZONE,PULLBACK,1,0,1648.64,1654.47,1614.0,1618.44,161111.9854
4h,23,0.36287122544738226,0.385,9241,9260,10,1778817600000,2274.1625,BODY_ZONE+SWING_HIGH,HOLD,0,0,2273.35,2273.91,2237.95,2265.11,50307.0238
4h,23,0.36287122544738226,0.385,9241,9260,11,1778832000000,2249.1275,BODY_ZONE+SWING_LOW,REJECTION,0,1,2265.11,2265.42,2250.0,2257.57,30771.6519
4h,24,0.35496865464382443,0.3623626373626373,4135,4154,10,1705291200000,2519.34,BODY_ZONE,REJECTION,0,1,2503.32,2521.0,2502.97,2513.29,31632.2618
4h,24,0.35496865464382443,0.3623626373626373,4135,4154,12,1705320000000,2519.34,BODY_ZONE,PULLBACK,1,0,2539.36,2549.02,2505.8,2514.49,71124.084
4h,24,0.35496865464382443,0.3623626373626373,4135,4154,13,1705334400000,2519.34,BODY_ZONE,TEST,1,0,2514.49,2553.82,2514.05,2534.7,49430.7011
4h,24,0.35496865464382443,0.3623626373626373,4135,4154,16,1705377600000,2519.34,BODY_ZONE,PULLBACK,1,0,2537.6,2542.14,2522.3,2528.26,35810.3588
4h,24,0.35496865464382443,0.3623626373626373,4135,4154,17,1705392000000,2519.34,BODY_ZONE,PULLBACK,1,1,2528.25,2549.38,2521.98,2530.77,53355.1576
4h,24,0.35496865464382443,0.3623626373626373,4135,4154,18,1705406400000,2564.585,BODY_ZONE,TEST,0,0,2530.78,2570.79,2500.05,2559.44,109503.6633
4h,25,0.3548546773809881,0.3646153846153846,3146,3165,11,1691064000000,1847.7887500000002,BODY_ZONE+SWING_HIGH,REJECTION,0,1,1837.63,1850.0,1833.7,1840.5,30375.8704
4h,25,0.3548546773809881,0.3646153846153846,3146,3165,12,1691078400000,1847.7887500000002,BODY_ZONE+SWING_HIGH,REJECTION,1,1,1840.49,1859.12,1839.31,1845.48,40116.9366
4h,25,0.3548546773809881,0.3646153846153846,3146,3165,17,1691150400000,1847.7887500000002,BODY_ZONE+SWING_HIGH,HOLD,1,1,1834.6,1851.31,1831.5,1847.26,53087.66
4h,25,0.3548546773809881,0.3646153846153846,3146,3165,18,1691164800000,1847.7887500000002,BODY_ZONE+SWING_HIGH,HOLD,1,1,1847.26,1848.57,1827.16,1831.33,38885.2683
1d,1,0.6225984570596098,0.6260989010989011,2979,2998,10,1788652800000,2463.29,BODY_ZONE,TEST,0,0,2480.33,2526.2,2460.92,2514.48,217690.0843
1d,1,0.6225984570596098,0.6260989010989011,2979,2998,11,1788739200000,2463.29,BODY_ZONE,PULLBACK,1,0,2514.48,2536.64,2466.0,2490.16,256448.183
1d,1,0.6225984570596098,0.6260989010989011,2979,2998,13,1788912000000,2463.29,BODY_ZONE,TEST,1,0,2485.07,2523.3,2442.44,2468.13,301745.8701
1d,1,0.6225984570596098,0.6260989010989011,2979,2998,16,1789171200000,2540.8199999999997,SWING_HIGH,REJECTION,0,0,2516.44,2546.01,2508.64,2525.93,159918.3258
1d,1,0.6225984570596098,0.6260989010989011,2979,2998,17,1789257600000,2463.29,BODY_ZONE,PULLBACK,1,1,2525.92,2527.56,2462.02,2477.1,216470.6683
1d,1,0.6225984570596098,0.6260989010989011,2979,2998,18,1789344000000,2463.29,BODY_ZONE,TEST,1,1,2477.1,2615.0,2464.71,2515.75,355412.3953
1d,1,0.6225984570596098,0.6260989010989011,2979,2998,19,1789430400000,2388.9075000000003,SWING_LOW,HOLD,0,0,2515.72,2520.0,2358.88,2398.26,442620.7591
1d,2,0.5157758358958884,0.5591880341880342,1750,1769,12,1682640000000,1892.94,BODY_ZONE+SWING_HIGH,HOLD,0,0,1908.68,1923.88,1873.94,1890.94,387630.7791
1d,2,0.5157758358958884,0.5591880341880342,1750,1769,13,1682726400000,1892.94,BODY_ZONE+SWING_HIGH,PULLBACK,1,0,1890.93,1918.0,1883.05,1907.8,182046.1406
1d,2,0.5157758358958884,0.5591880341880342,1750,1769,15,1682899200000,1825.0,SWING_LOW,HOLD,0,0,1870.08,1886.49,1806.12,1830.73,445519.1779
1d,2,0.5157758358958884,0.5591880341880342,1750,1769,16,1682985600000,1825.0,SWING_LOW,HOLD,1,1,1830.73,1881.87,1822.94,1870.08,373753.2027
1d,2,0.5157758358958884,0.5591880341880342,1750,1769,17,1683072000000,1892.94,BODY_ZONE+SWING_HIGH,REJECTION,1,0,1870.09,1916.52,1842.64,1905.12,465185.2501
1d,3,0.5035869914897158,0.5408119658119659,1419,1438,10,1653868800000,2022.34,SWING_HIGH,HOLD,0,0,1813.64,2013.0,1803.18,1998.78,814922.8359
1d,3,0.5035869914897158,0.5408119658119659,1419,1438,11,1653955200000,2022.34,SWING_HIGH,HOLD,1,1,1998.78,2016.45,1925.0,1941.9,751103.4226
1d,3,0.5035869914897158,0.5408119658119659,1419,1438,13,1654128000000,1867.435,BODY_ZONE,PULLBACK,0,0,1817.96,1853.05,1782.42,1834.08,788784.4017
1d,3,0.5035869914897158,0.5408119658119659,1419,1438,17,1654473600000,1913.02,SWING_LOW,TEST,0,1,1806.22,1920.0,1804.35,1859.84,804250.3567
1d,3,0.5035869914897158,0.5408119658119659,1419,1438,18,1654560000000,1867.435,BODY_ZONE,PULLBACK,1,0,1859.84,1874.98,1725.13,1813.33,1397598.2288
1d,4,0.4810349744619758,0.5295701357466063,2932,2951,10,1784592000000,1946.52,SWING_HIGH,REJECTION,0,0,1904.77,1953.0,1900.74,1930.09,326965.6779
1d,4,0.4810349744619758,0.5295701357466063,2932,2951,11,1784678400000,1946.52,SWING_HIGH,REJECTION,1,1,1930.09,1956.45,1910.68,1934.25,251140.8253
1d,4,0.4810349744619758,0.5295701357466063,2932,2951,12,1784764800000,1946.52,SWING_HIGH,HOLD,1,0,1934.26,1941.5,1869.44,1878.38,219789.0733
1d,4,0.4810349744619758,0.5295701357466063,2932,2951,14,1784937600000,1889.895,BODY_ZONE,PULLBACK,0,1,1861.44,1877.07,1851.22,1874.89,88434.488
1d,4,0.4810349744619758,0.5295701357466063,2932,2951,15,1785024000000,1946.52,SWING_HIGH,HOLD,1,1,1874.88,1967.36,1873.85,1954.72,153233.6949
1d,4,0.4810349744619758,0.5295701357466063,2932,2951,16,1785110400000,1889.895,BODY_ZONE,PULLBACK,1,0,1954.72,1981.24,1882.49,1892.53,342451.48
1d,4,0.4810349744619758,0.5295701357466063,2932,2951,18,1785283200000,1946.52,SWING_HIGH,HOLD,1,0,1922.22,1935.68,1872.0,1910.72,298562.344
1d,4,0.4810349744619758,0.5295701357466063,2932,2951,19,1785369600000,1889.895,BODY_ZONE,REJECTION,1,0,1910.72,1936.99,1893.99,1918.31,176531.6818
1d,5,0.48006957770918046,0.5208299595141701,2868,2887,10,1779062400000,2155.885,BODY_ZONE,TEST,0,0,2131.0,2157.24,2077.23,2130.08,381878.3932
1d,5,0.48006957770918046,0.5208299595141701,2868,2887,11,1779148800000,2155.885,BODY_ZONE,TEST,1,0,2130.08,2146.95,2094.47,2111.93,186945.075
1d,5,0.48006957770918046,0.5208299595141701,2868,2887,12,1779235200000,2155.885,BODY_ZONE,REJECTION,1,0,2111.93,2149.0,2103.29,2129.44,189088.294
1d,5,0.48006957770918046,0.5208299595141701,2868,2887,13,1779321600000,2155.885,BODY_ZONE,REJECTION,1,1,2129.44,2157.5,2105.15,2133.76,232889.1117
1d,5,0.48006957770918046,0.5208299595141701,2868,2887,14,1779408000000,2155.885,BODY_ZONE,PULLBACK,1,1,2133.77,2141.39,2057.79,2065.85,221783.2548
1d,5,0.48006957770918046,0.5208299595141701,2868,2887,15,1779494400000,2155.885,BODY_ZONE,TEST,1,1,2065.86,2149.95,2009.3,2117.68,350546.2289
1d,5,0.48006957770918046,0.5208299595141701,2868,2887,17,1779667200000,2155.885,BODY_ZONE,REJECTION,1,0,2099.86,2141.98,2092.26,2113.01,166428.5979
1d,5,0.48006957770918046,0.5208299595141701,2868,2887,18,1779753600000,2155.885,BODY_ZONE,PULLBACK,1,0,2113.01,2140.49,2055.06,2073.77,282553.3096
1d,6,0.4781422381524699,0.5211538461538461,467,486,10,1571616000000,177.54250000000002,BODY_ZONE+SWING_LOW,REJECTION,0,0,175.18,177.9,171.59,173.98,270608.51385
1d,6,0.4781422381524699,0.5211538461538461,467,486,11,1571702400000,170.235,SWING_LOW,HOLD,0,1,174.0,175.04,170.3,171.2,255429.41624
1d,6,0.4781422381524699,0.5211538461538461,467,486,12,1571788800000,170.235,SWING_LOW,TEST,1,0,171.19,171.49,153.45,162.35,746955.09806
1d,6,0.4781422381524699,0.5211538461538461,467,486,14,1571961600000,186.603125,BODY_ZONE+SWING_HIGH,HOLD,0,1,160.39,187.78,160.25,181.5,904832.86059
1d,6,0.4781422381524699,0.5211538461538461,467,486,16,1572134400000,177.54250000000002,BODY_ZONE+SWING_LOW,HOLD,1,0,179.42,188.7,176.22,183.75,724423.40525
1d,6,0.4781422381524699,0.5211538461538461,467,486,19,1572393600000,177.54250000000002,BODY_ZONE+SWING_LOW,HOLD,1,0,190.45,191.71,179.28,183.13,537770.43056
1d,7,0.4749303973202198,0.5053321678321678,1614,1633,10,1670716800000,1262.376875,BODY_ZONE,TEST,0,1,1266.35,1284.75,1255.85,1263.01,180494.902
1d,7,0.4749303973202198,0.5053321678321678,1614,1633,12,1670889600000,1262.376875,BODY_ZONE,TEST,1,1,1275.41,1349.0,1255.1,1320.69,659393.8825
1d,7,0.4749303973202198,0.5053321678321678,1614,1633,13,1670976000000,1304.9375,SWING_HIGH,HOLD,0,0,1320.69,1352.72,1301.0,1307.44,554465.5717
1d,7,0.4749303973202198,0.5053321678321678,1614,1633,14,1671062400000,1262.376875,BODY_ZONE,PULLBACK,1,1,1307.45,1311.14,1259.27,1266.54,390051.2447
1d,7,0.4749303973202198,0.5053321678321678,1614,1633,19,1671494400000,1227.135,SWING_LOW,PULLBACK,0,0,1167.82,1230.47,1163.12,1216.94,465184.1943
1d,8,0.4732688013817063,0.529008097165992,320,339,10,1558915200000,261.8275,BODY_ZONE+SWING_HIGH,TEST,0,0,264.35,279.59,260.0,270.53,635463.50204
1d,8,0.4732688013817063,0.529008097165992,320,339,11,1559001600000,261.8275,BODY_ZONE+SWING_HIGH,REJECTION,1,0,270.7,275.95,264.45,271.03,409443.69364
1d,8,0.4732688013817063,0.529008097165992,320,339,12,1559088000000,261.8275,BODY_ZONE+SWING_HIGH,REJECTION,1,1,271.08,274.04,260.05,268.83,383412.45769
1d,8,0.4732688013817063,0.529008097165992,320,339,14,1559260800000,246.5725,BODY_ZONE+SWING_LOW,REJECTION,0,0,254.59,268.72,245.21,267.9,602153.87244
1d,8,0.4732688013817063,0.529008097165992,320,339,15,1559347200000,261.8275,BODY_ZONE+SWING_HIGH,HOLD,1,0,267.9,275.5,260.68,264.33,455676.98613
1d,8,0.4732688013817063,0.529008097165992,320,339,16,1559433600000,261.8275,BODY_ZONE+SWING_HIGH,PULLBACK,1,1,264.33,273.2,263.2,268.88,301536.15062
1d,8,0.4732688013817063,0.529008097165992,320,339,17,1559520000000,246.5725,BODY_ZONE+SWING_LOW,HOLD,1,0,268.87,270.0,248.0,249.91,397360.65275
1d,8,0.4732688013817063,0.529008097165992,320,339,19,1559692800000,246.5725,BODY_ZONE+SWING_LOW,REJECTION,1,0,241.46,250.41,237.37,245.63,335953.37927
1d,9,0.4640008776582666,0.5287587412587412,2198,2217,10,1721174400000,3364.295,BODY_ZONE,TEST,0,0,3444.14,3517.0,3376.0,3387.05,297812.5162
1d,9,0.4640008776582666,0.5287587412587412,2198,2217,11,1721260800000,3364.295,BODY_ZONE,PULLBACK,1,0,3387.05,3489.98,3367.2,3426.5,241950.3457
1d,9,0.4640008776582666,0.5287587412587412,2198,2217,12,1721347200000,3364.295,BODY_ZONE,PULLBACK,1,0,3426.49,3540.27,3377.0,3503.53,299511.6422
1d,9,0.4640008776582666,0.5287587412587412,2198,2217,16,1721692800000,3364.295,BODY_ZONE,TEST,1,1,3439.61,3541.0,3389.0,3482.51,500568.7811
1d,9,0.4640008776582666,0.5287587412587412,2198,2217,18,1721865600000,3364.295,BODY_ZONE,TEST,1,0,3335.82,3342.5,3087.53,3175.48,494282.6398
1d,10,0.4638916253059261,0.48612637362637356,2901,2920,10,1781913600000,1758.835,BODY_ZONE,TEST,0,0,1711.18,1749.55,1704.06,1741.08,159791.8211
1d,10,0.4638916253059261,0.48612637362637356,2901,2920,11,1782000000000,1690.475625,BODY_ZONE+SWING_HIGH+SWING_LOW,HOLD,0,1,1741.08,1741.45,1702.0,1706.94,123762.4689
1d,10,0.4638916253059261,0.48612637362637356,2901,2920,14,1782259200000,1690.475625,BODY_ZONE+SWING_HIGH+SWING_LOW,HOLD,1,1,1667.13,1693.67,1552.95,1622.17,355728.3403
1d,11,0.46076904952869396,0.4869230769230769,1987,2006,10,1702944000000,2175.235,SWING_LOW,REJECTION,0,0,2219.44,2255.0,2135.55,2177.91,383551.4049
1d,11,0.46076904952869396,0.4869230769230769,1987,2006,11,1703030400000,2278.778125,BODY_ZONE,REJECTION,0,0,2177.9,2266.0,2156.0,2202.17,416841.6272
1d,11,0.46076904952869396,0.4869230769230769,1987,2006,12,1703116800000,2278.778125,BODY_ZONE,REJECTION,1,0,2202.17,2279.31,2182.98,2239.61,453069.7252
1d,11,0.46076904952869396,0.4869230769230769,1987,2006,13,1703203200000,2332.11,SWING_HIGH,HOLD,0,0,2239.6,2343.15,2230.59,2324.54,591357.488
1d,11,0.46076904952869396,0.4869230769230769,1987,2006,14,1703289600000,2332.11,SWING_HIGH,HOLD,1,0,2324.54,2330.65,2265.0,2308.2,255626.9352
1d,11,0.46076904952869396,0.4869230769230769,1987,2006,15,1703376000000,2332.11,SWING_HIGH,HOLD,1,0,2308.2,2326.19,2245.0,2264.05,307951.076
1d,11,0.46076904952869396,0.4869230769230769,1987,2006,16,1703462400000,2278.778125,BODY_ZONE,REJECTION,1,0,2264.04,2304.8,2253.1,2271.35,286277.1616
