timeframe,rank,similarity,candidate_start,candidate_end,local_index,open_time,level_price,level_type,interaction,repeated_test,post_interaction_expansion,open,high,low,close,volume
5m,14,0.6967978189647315,19762,19781,15,1786547100000,1889.24,SWING_LOW,REJECTION,1,0,1890.9,1892.11,1889.82,1890.93,423.1382
5m,15,0.6966610156633586,13715,13734,10,1784731500000,1927.19,BODY_ZONE,TEST,0,0,1927.52,1931.66,1926.94,1930.08,416.1153
5m,15,0.6966610156633586,13715,13734,11,1784731800000,1933.7174999999997,BODY_ZONE+SWING_HIGH,REJECTION,0,0,1930.08,1932.64,1929.1,1930.38,680.4282
5m,15,0.6966610156633586,13715,13734,12,1784732100000,1933.7174999999997,BODY_ZONE+SWING_HIGH,HOLD,1,1,1930.38,1933.2,1928.18,1933.2,418.9252
5m,15,0.6966610156633586,13715,13734,13,1784732400000,1938.1599999999999,BODY_ZONE,REJECTION,0,0,1933.2,1940.9,1933.0,1937.52,1190.8843
5m,15,0.6966610156633586,13715,13734,14,1784732700000,1938.1599999999999,BODY_ZONE,REJECTION,1,0,1937.52,1939.08,1936.69,1937.62,621.4497
5m,15,0.6966610156633586,13715,13734,15,1784733000000,1938.1599999999999,BODY_ZONE,TEST,1,0,1937.62,1943.37,1937.6,1942.04,778.9253
5m,16,0.6944501348647982,22163,22182,10,1787265900000,2313.178125,BODY_ZONE+SWING_LOW,HOLD,0,1,2312.14,2314.35,2311.83,2313.84,422.1717
5m,16,0.6944501348647982,22163,22182,11,1787266200000,2313.178125,BODY_ZONE+SWING_LOW,HOLD,1,0,2313.85,2318.89,2313.15,2318.0,928.6632
5m,16,0.6944501348647982,22163,22182,12,1787266500000,2313.178125,BODY_ZONE+SWING_LOW,HOLD,1,0,2318.0,2318.2,2313.4,2314.42,371.3895
5m,16,0.6944501348647982,22163,22182,13,1787266800000,2313.178125,BODY_ZONE+SWING_LOW,REJECTION,1,0,2314.42,2316.27,2313.1,2315.25,612.2876
5m,16,0.6944501348647982,22163,22182,14,1787267100000,2316.89,SWING_HIGH,HOLD,0,0,2315.25,2319.56,2315.24,2317.72,465.6446
5m,16,0.6944501348647982,22163,22182,15,1787267400000,2316.89,SWING_HIGH,TEST,1,0,2317.71,2322.53,2317.71,2322.53,672.2904
5m,17,0.6929517736382431,10666,10685,10,1783816800000,1783.09,SWING_LOW,REJECTION,0,0,1784.86,1787.13,1783.18,1786.65,510.3597
5m,17,0.6929517736382431,10666,10685,11,1783817100000,1785.8899999999999,BODY_ZONE,REJECTION,0,0,1786.65,1788.15,1784.97,1785.59,412.4735
5m,17,0.6929517736382431,10666,10685,12,1783817400000,1785.8899999999999,BODY_ZONE,PULLBACK,1,0,1785.6,1789.12,1785.49,1788.49,439.411
5m,17,0.6929517736382431,10666,10685,13,1783817700000,1791.48375,BODY_ZONE+SWING_HIGH,REJECTION,0,1,1788.48,1790.9,1788.35,1788.98,558.7123
5m,18,0.6926133110585833,6159,6178,11,1782465000000,1563.83,BODY_ZONE,TEST,0,0,1561.37,1563.88,1560.28,1563.41,877.15
5m,18,0.6926133110585833,6159,6178,12,1782465300000,1563.83,BODY_ZONE,PULLBACK,1,0,1563.42,1563.42,1559.84,1562.22,1091.4743
5m,18,0.6926133110585833,6159,6178,13,1782465600000,1563.83,BODY_ZONE,REJECTION,1,0,1562.23,1563.12,1560.76,1561.53,394.9607
5m,18,0.6926133110585833,6159,6178,17,1782466800000,1567.1100000000001,SWING_HIGH+SWING_LOW,REJECTION,0,1,1563.06,1567.28,1561.67,1563.45,1949.1885
5m,18,0.6926133110585833,6159,6178,18,1782467100000,1563.83,BODY_ZONE,PULLBACK,1,1,1563.46,1564.26,1555.49,1555.94,2026.1177
5m,19,0.6899580702378267,19022,19041,10,1786323600000,1912.0675,BODY_ZONE+SWING_LOW,HOLD,0,1,1912.79,1915.03,1911.83,1913.04,333.9447
5m,19,0.6899580702378267,19022,19041,13,1786324500000,1917.8587499999999,BODY_ZONE+SWING_HIGH,REJECTION,0,0,1914.27,1918.17,1914.27,1916.59,595.054
5m,19,0.6899580702378267,19022,19041,14,1786324800000,1917.8587499999999,BODY_ZONE+SWING_HIGH,HOLD,1,0,1916.6,1917.26,1914.88,1916.81,295.8346
5m,19,0.6899580702378267,19022,19041,15,1786325100000,1917.8587499999999,BODY_ZONE+SWING_HIGH,REJECTION,1,0,1916.81,1918.4,1914.98,1915.17,262.4496
5m,19,0.6899580702378267,19022,19041,17,1786325700000,1912.0675,BODY_ZONE+SWING_LOW,REJECTION,1,0,1915.62,1915.64,1912.6,1914.98,360.3771
5m,20,0.6894676231228243,3608,3627,11,1781699700000,1754.815,BODY_ZONE,REJECTION,0,0,1749.69,1754.16,1749.68,1751.74,1271.3547
5m,20,0.6894676231228243,3608,3627,12,1781700000000,1754.815,BODY_ZONE,TEST,1,0,1751.73,1756.44,1751.16,1755.58,835.1455
5m,20,0.6894676231228243,3608,3627,13,1781700300000,1754.815,BODY_ZONE,TEST,1,0,1755.58,1758.71,1754.64,1757.42,976.5871
5m,20,0.6894676231228243,3608,3627,18,1781701800000,1761.5749999999998,SWING_LOW,HOLD,0,0,1757.52,1762.59,1756.99,1761.57,837.5971
5m,20,0.6894676231228243,3608,3627,19,1781702100000,1761.5749999999998,SWING_LOW,TEST,1,0,1761.56,1761.57,1758.66,1760.15,419.2588
5m,21,0.6892041297851788,16020,16039,10,1785423000000,1918.823125,BODY_ZONE+SWING_LOW,HOLD,0,0,1921.38,1921.65,1918.01,1918.01,643.1111
5m,21,0.6892041297851788,16020,16039,11,1785423300000,1918.823125,BODY_ZONE+SWING_LOW,PULLBACK,1,1,1918.0,1918.18,1914.71,1917.4,1045.2226
5m,21,0.6892041297851788,16020,16039,12,1785423600000,1918.823125,BODY_ZONE+SWING_LOW,REJECTION,1,0,1917.41,1919.79,1914.67,1918.9,945.7796
5m,21,0.6892041297851788,16020,16039,16,1785424800000,1924.1175,BODY_ZONE+SWING_HIGH,REJECTION,0,0,1919.78,1924.16,1919.78,1920.17,655.5829
5m,22,0.6880563994695958,6014,6033,10,1782421200000,1561.17,BODY_ZONE+SWING_LOW,HOLD,0,1,1560.33,1562.13,1560.14,1561.51,914.7952
5m,22,0.6880563994695958,6014,6033,11,1782421500000,1561.17,BODY_ZONE+SWING_LOW,HOLD,1,0,1561.51,1563.65,1561.12,1563.65,849.7077
5m,22,0.6880563994695958,6014,6033,13,1782422100000,1565.795,BODY_ZONE,REJECTION,0,0,1564.49,1565.33,1563.47,1563.8,577.6353
5m,23,0.6871191898860014,3367,3386,11,1781627400000,1774.52,SWING_LOW,HOLD,0,0,1779.35,1779.35,1773.75,1774.22,761.9699
5m,23,0.6871191898860014,3367,3386,12,1781627700000,1774.52,SWING_LOW,HOLD,1,0,1774.21,1778.75,1773.7,1778.74,730.5179
5m,23,0.6871191898860014,3367,3386,13,1781628000000,1780.8512500000002,BODY_ZONE,TEST,0,0,1778.75,1780.63,1776.54,1779.49,517.9662
5m,23,0.6871191898860014,3367,3386,14,1781628300000,1780.8512500000002,BODY_ZONE,PULLBACK,1,0,1779.49,1780.48,1776.03,1776.72,529.4497
5m,23,0.6871191898860014,3367,3386,15,1781628600000,1780.8512500000002,BODY_ZONE,REJECTION,1,0,1776.71,1780.13,1776.14,1777.99,749.9158
5m,23,0.6871191898860014,3367,3386,17,1781629200000,1780.8512500000002,BODY_ZONE,REJECTION,1,0,1777.9,1780.43,1777.38,1778.61,573.4304
5m,23,0.6871191898860014,3367,3386,18,1781629500000,1780.8512500000002,BODY_ZONE,REJECTION,1,1,1778.6,1781.25,1778.25,1778.82,442.0735
5m,24,0.6850241577955317,27745,27764,11,1788940800000,2515.2924999999996,BODY_ZONE+SWING_HIGH,HOLD,0,0,2510.53,2516.54,2509.95,2515.69,1649.3118
5m,24,0.6850241577955317,27745,27764,12,1788941100000,2515.2924999999996,BODY_ZONE+SWING_HIGH,REJECTION,1,0,2515.69,2518.73,2513.7,2515.85,2223.2694
5m,24,0.6850241577955317,27745,27764,13,1788941400000,2515.2924999999996,BODY_ZONE+SWING_HIGH,REJECTION,1,0,2515.85,2518.57,2514.71,2514.72,1653.6055
5m,25,0.6849910923599928,9537,9556,10,1783478100000,1750.96625,BODY_ZONE+SWING_LOW,TEST,0,0,1747.21,1750.11,1741.21,1748.54,2373.2577
5m,25,0.6849910923599928,9537,9556,11,1783478400000,1756.14875,BODY_ZONE+SWING_HIGH,HOLD,0,0,1748.54,1755.34,1748.54,1755.33,1528.9043
5m,25,0.6849910923599928,9537,9556,12,1783478700000,1759.1750000000002,BODY_ZONE,REJECTION,0,0,1755.34,1759.67,1755.34,1758.01,849.8033
5m,25,0.6849910923599928,9537,9556,13,1783479000000,1759.1750000000002,BODY_ZONE,PULLBACK,1,0,1758.01,1759.06,1754.9,1756.37,1107.723
5m,25,0.6849910923599928,9537,9556,14,1783479300000,1756.14875,BODY_ZONE+SWING_HIGH,TEST,1,0,1756.37,1758.0,1755.87,1757.62,278.626
5m,25,0.6849910923599928,9537,9556,16,1783479900000,1759.1750000000002,BODY_ZONE,REJECTION,1,0,1760.67,1760.86,1758.8,1760.49,265.9617
15m,1,0.7945248350644889,20370,20389,10,1780956000000,1691.76,SWING_HIGH,HOLD,0,0,1703.51,1703.51,1691.0,1691.28,4333.4744
15m,1,0.7945248350644889,20370,20389,12,1780957800000,1691.76,SWING_HIGH,PULLBACK,1,0,1694.96,1697.21,1692.0,1696.64,2032.6762
15m,1,0.7945248350644889,20370,20389,14,1780959600000,1714.275,SWING_HIGH,HOLD,0,1,1703.21,1714.45,1702.38,1712.19,3164.489
15m,1,0.7945248350644889,20370,20389,16,1780961400000,1699.44,BODY_ZONE,REJECTION,0,0,1697.65,1700.09,1693.21,1696.82,1731.8069
15m,1,0.7945248350644889,20370,20389,17,1780962300000,1691.76,SWING_HIGH,HOLD,1,0,1696.83,1696.89,1686.72,1690.49,7855.6867
15m,1,0.7945248350644889,20370,20389,18,1780963200000,1691.76,SWING_HIGH,HOLD,1,1,1690.48,1692.04,1683.92,1685.68,3846.4154
15m,2,0.773287238111188,19,38,10,1762640100000,3404.19,SWING_HIGH,HOLD,0,0,3399.55,3405.18,3390.64,3403.97,1718.4422
15m,2,0.773287238111188,19,38,11,1762641000000,3404.19,SWING_HIGH,HOLD,1,0,3403.96,3404.76,3398.85,3399.52,935.3708
15m,2,0.773287238111188,19,38,12,1762641900000,3410.37,SWING_HIGH,HOLD,0,0,3399.52,3411.47,3399.07,3409.5,1848.086
15m,2,0.773287238111188,19,38,13,1762642800000,3410.37,SWING_HIGH,HOLD,1,0,3409.5,3411.05,3404.95,3410.26,1551.6978
15m,2,0.773287238111188,19,38,17,1762646400000,3387.9849999999997,BODY_ZONE,TEST,0,1,3401.51,3402.61,3387.34,3387.85,3102.3754
15m,2,0.773287238111188,19,38,18,1762647300000,3387.9849999999997,BODY_ZONE,TEST,1,1,3387.85,3387.87,3373.12,3377.02,2900.7559
15m,2,0.773287238111188,19,38,19,1762648200000,3395.5299999999997,SWING_HIGH+SWING_LOW,HOLD,0,0,3377.02,3393.89,3376.86,3392.4,2039.5622
15m,3,0.769309172233908,9568,9587,10,1771234200000,1982.03,BODY_ZONE,TEST,0,0,1986.16,1993.35,1982.34,1990.69,5300.179
15m,3,0.769309172233908,9568,9587,12,1771236000000,1989.57,SWING_HIGH,HOLD,0,1,1987.66,1988.91,1983.82,1987.64,2392.1424
15m,3,0.769309172233908,9568,9587,13,1771236900000,1978.245,SWING_HIGH,TEST,0,0,1987.65,1987.85,1977.83,1981.14,2672.6306
15m,3,0.769309172233908,9568,9587,14,1771237800000,1978.245,SWING_HIGH,TEST,1,0,1981.13,1983.72,1977.51,1980.99,1216.1234
15m,3,0.769309172233908,9568,9587,15,1771238700000,1978.245,SWING_HIGH,HOLD,1,1,1980.99,1982.88,1978.88,1978.88,938.2561
15m,3,0.769309172233908,9568,9587,19,1771242300000,1978.245,SWING_HIGH,HOLD,1,0,1967.88,1979.25,1967.85,1976.15,2796.7058
15m,4,0.7687446960843288,3508,3527,10,1765780200000,3119.955,BODY_ZONE,TEST,0,1,3120.51,3129.05,3120.5,3128.01,3297.8752
15m,4,0.7687446960843288,3508,3527,11,1765781100000,3127.13,SWING_HIGH,TEST,0,1,3128.01,3145.0,3128.0,3137.28,6329.0921
15m,4,0.7687446960843288,3508,3527,12,1765782000000,3127.13,SWING_HIGH,HOLD,1,0,3137.29,3142.01,3124.69,3128.49,4847.7414
15m,4,0.7687446960843288,3508,3527,13,1765782900000,3127.13,SWING_HIGH,HOLD,1,0,3128.5,3132.33,3127.2,3127.52,1953.1098
15m,4,0.7687446960843288,3508,3527,16,1765785600000,3127.13,SWING_HIGH,HOLD,1,1,3128.91,3134.79,3125.86,3128.23,3452.0517
15m,4,0.7687446960843288,3508,3527,17,1765786500000,3127.13,SWING_HIGH,PULLBACK,1,0,3128.23,3143.81,3128.23,3139.96,2779.577
15m,5,0.7665020407210752,59,78,10,1762676100000,3409.72,BODY_ZONE,TEST,0,0,3421.73,3424.14,3409.67,3413.0,1758.5389
15m,5,0.7665020407210752,59,78,11,1762677000000,3419.98,SWING_HIGH,HOLD,0,0,3412.99,3419.35,3411.64,3416.94,1016.6521
15m,5,0.7665020407210752,59,78,12,1762677900000,3419.98,SWING_HIGH,HOLD,1,1,3416.94,3421.5,3412.87,3421.5,1034.4678
15m,5,0.7665020407210752,59,78,13,1762678800000,3419.98,SWING_HIGH,TEST,1,0,3421.53,3433.08,3420.37,3427.9,4724.8806
15m,5,0.7665020407210752,59,78,15,1762680600000,3427.37,SWING_HIGH,HOLD,0,1,3424.61,3425.16,3414.04,3414.22,7525.0483
15m,5,0.7665020407210752,59,78,16,1762681500000,3402.6,SWING_LOW,HOLD,0,0,3414.21,3415.5,3399.35,3400.97,8766.3406
15m,5,0.7665020407210752,59,78,17,1762682400000,3402.6,SWING_LOW,TEST,1,0,3400.98,3400.98,3388.37,3390.37,5189.7214
15m,6,0.7646498962582391,3774,3793,10,1766019600000,2837.21,SWING_HIGH,HOLD,0,0,2836.28,2836.28,2821.68,2828.94,2302.0867
15m,6,0.7646498962582391,3774,3793,11,1766020500000,2830.95625,BODY_ZONE+SWING_LOW,TEST,0,0,2828.95,2831.66,2822.35,2826.02,2022.5008
15m,6,0.7646498962582391,3774,3793,12,1766021400000,2830.95625,BODY_ZONE+SWING_LOW,PULLBACK,1,1,2826.02,2831.2,2824.23,2829.1,1525.178
15m,6,0.7646498962582391,3774,3793,14,1766023200000,2837.21,SWING_HIGH,HOLD,1,1,2827.21,2838.8,2822.0,2834.44,2921.112
15m,6,0.7646498962582391,3774,3793,17,1766025900000,2837.21,SWING_HIGH,REJECTION,1,0,2841.0,2844.0,2835.78,2837.15,2053.3886
15m,6,0.7646498962582391,3774,3793,18,1766026800000,2837.21,SWING_HIGH,HOLD,1,0,2837.15,2838.17,2832.06,2835.99,1447.9646
15m,6,0.7646498962582391,3774,3793,19,1766027700000,2837.21,SWING_HIGH,HOLD,1,0,2835.99,2835.99,2826.47,2826.77,1566.1222
15m,7,0.7635865442217712,18618,18637,10,1779379200000,2135.1975,BODY_ZONE+SWING_HIGH,REJECTION,0,0,2132.64,2136.66,2131.53,2133.39,3996.0324
15m,7,0.7635865442217712,18618,18637,11,1779380100000,2135.1975,BODY_ZONE+SWING_HIGH,HOLD,1,1,2133.39,2134.01,2128.36,2130.85,1937.7018
15m,7,0.7635865442217712,18618,18637,12,1779381000000,2135.1975,BODY_ZONE+SWING_HIGH,HOLD,1,0,2130.85,2134.26,2123.66,2123.93,2624.1202
15m,7,0.7635865442217712,18618,18637,14,1779382800000,2126.07625,BODY_ZONE+SWING_HIGH+SWING_LOW,HOLD,0,1,2127.8,2139.0,2126.0,2135.75,4915.6017
15m,7,0.7635865442217712,18618,18637,15,1779383700000,2135.1975,BODY_ZONE+SWING_HIGH,TEST,1,0,2135.76,2148.0,2135.24,2147.41,10214.2526
15m,8,0.7622243836964908,23164,23183,10,1783470600000,1777.45125,BODY_ZONE+SWING_HIGH+SWING_LOW,HOLD,0,0,1779.71,1785.0,1777.3,1783.05,1785.881
15m,8,0.7622243836964908,23164,23183,11,1783471500000,1780.94,SWING_HIGH,HOLD,0,0,1783.05,1783.35,1779.04,1780.29,2405.0929
15m,8,0.7622243836964908,23164,23183,12,1783472400000,1780.94,SWING_HIGH,HOLD,1,1,1780.29,1780.75,1775.99,1779.75,1956.5767
15m,8,0.7622243836964908,23164,23183,13,1783473300000,1780.94,SWING_HIGH,HOLD,1,1,1779.75,1779.75,1772.93,1772.93,1127.343
15m,9,0.7576700688217792,11583,11602,11,1773048600000,2000.0,SWING_HIGH,TEST,0,0,2004.03,2022.0,1999.39,2016.06,11038.7531
15m,9,0.7576700688217792,11583,11602,13,1773050400000,2000.0,SWING_HIGH,PULLBACK,1,0,2004.49,2007.05,1999.94,2002.51,3481.7714
15m,9,0.7576700688217792,11583,11602,14,1773051300000,2000.0,SWING_HIGH,HOLD,1,0,2002.55,2005.98,1999.42,2001.53,6694.6723
15m,9,0.7576700688217792,11583,11602,16,1773053100000,2000.0,SWING_HIGH,HOLD,1,0,1996.75,1998.57,1992.56,1995.41,3354.1463
15m,9,0.7576700688217792,11583,11602,17,1773054000000,2000.0,SWING_HIGH,REJECTION,1,1,1995.41,1999.99,1993.77,1996.87,1420.6373
15m,9,0.7576700688217792,11583,11602,18,1773054900000,1979.6412500000001,BODY_ZONE+SWING_LOW,HOLD,0,1,1996.88,1997.22,1980.93,1984.12,6682.9807
15m,10,0.7553385197989593,5532,5551,10,1767601800000,3162.1075,BODY_ZONE+SWING_HIGH,HOLD,0,0,3167.0,3169.0,3160.33,3161.14,1611.6833
15m,10,0.7553385197989593,5532,5551,11,1767602700000,3162.1075,BODY_ZONE+SWING_HIGH,TEST,1,1,3161.15,3167.55,3160.76,3163.62,2157.6394
15m,10,0.7553385197989593,5532,5551,12,1767603600000,3156.185,SWING_HIGH+SWING_LOW,HOLD,0,1,3163.62,3164.73,3154.32,3154.9,3113.0659
15m,10,0.7553385197989593,5532,5551,13,1767604500000,3162.1075,BODY_ZONE+SWING_HIGH,HOLD,1,0,3154.91,3164.27,3153.12,3162.32,2947.9178
15m,10,0.7553385197989593,5532,5551,18,1767609000000,3162.1075,BODY_ZONE+SWING_HIGH,PULLBACK,1,0,3175.0,3178.66,3162.52,3167.18,3027.6564
15m,11,0.7487620249094195,6810,6829,10,1768752000000,3335.5,SWING_HIGH,REJECTION,0,0,3334.0,3337.33,3330.05,3334.15,1066.8061
15m,11,0.7487620249094195,6810,6829,12,1768753800000,3335.5,SWING_HIGH,HOLD,1,0,3331.83,3336.85,3330.72,3336.45,761.2784
15m,11,0.7487620249094195,6810,6829,15,1768756500000,3335.5,SWING_HIGH,HOLD,1,0,3332.5,3337.79,3332.5,3336.75,494.0037
15m,11,0.7487620249094195,6810,6829,16,1768757400000,3335.5,SWING_HIGH,REJECTION,1,1,3336.74,3339.04,3333.6,3335.15,780.1274
15m,11,0.7487620249094195,6810,6829,17,1768758300000,3335.5,SWING_HIGH,PULLBACK,1,1,3335.14,3346.0,3334.37,3345.07,1419.2423
15m,12,0.7466921684730782,63,82,10,1762679700000,3425.755,SWING_HIGH,REJECTION,0,0,3427.91,3435.13,3423.39,3424.61,2445.3002
15m,12,0.7466921684730782,63,82,11,1762680600000,3425.755,SWING_HIGH,HOLD,1,1,3424.61,3425.16,3414.04,3414.22,7525.0483
15m,12,0.7466921684730782,63,82,12,1762681500000,3417.365,BODY_ZONE,TEST,0,0,3414.21,3415.5,3399.35,3400.97,8766.3406
15m,12,0.7466921684730782,63,82,17,1762686000000,3425.755,SWING_HIGH,HOLD,1,0,3401.59,3423.8,3401.59,3423.8,7593.1759
15m,12,0.7466921684730782,63,82,18,1762686900000,3425.755,SWING_HIGH,HOLD,1,0,3423.8,3424.6,3418.68,3420.33,3383.2913
15m,13,0.7448635379913844,27578,27597,10,1787443200000,2425.14,SWING_HIGH,REJECTION,0,1,2422.6,2425.63,2419.99,2420.98,1879.1628
15m,13,0.7448635379913844,27578,27597,12,1787445000000,2425.14,SWING_HIGH,TEST,1,0,2426.76,2434.0,2426.16,2427.43,2525.992
15m,13,0.7448635379913844,27578,27597,14,1787446800000,2425.14,SWING_HIGH,PULLBACK,1,0,2430.96,2431.02,2424.63,2430.19,2108.3835
15m,13,0.7448635379913844,27578,27597,15,1787447700000,2425.14,SWING_HIGH,PULLBACK,1,1,2430.19,2433.34,2425.86,2429.98,1755.2842
15m,13,0.7448635379913844,27578,27597,16,1787448600000,2425.14,SWING_HIGH,HOLD,1,0,2429.98,2433.16,2420.92,2426.51,2932.0503
15m,13,0.7448635379913844,27578,27597,18,1787450400000,2425.14,SWING_HIGH,HOLD,1,0,2423.26,2424.49,2413.48,2413.84,1794.6833
15m,13,0.7448635379913844,27578,27597,19,1787451300000,2417.2781250000003,BODY_ZONE+SWING_LOW,HOLD,0,0,2413.84,2419.6,2408.0,2416.17,2601.2234
15m,14,0.7434470033880406,652,671,10,1763209800000,3165.0924999999997,BODY_ZONE+SWING_HIGH,HOLD,0,0,3165.13,3167.39,3155.42,3157.11,2026.9811
15m,14,0.7434470033880406,652,671,11,1763210700000,3165.0924999999997,BODY_ZONE+SWING_HIGH,HOLD,1,0,3157.1,3164.27,3154.46,3162.27,1517.3324
15m,14,0.7434470033880406,652,671,12,1763211600000,3172.19,SWING_HIGH,HOLD,0,1,3162.27,3171.78,3159.1,3167.45,2745.6819
15m,14,0.7434470033880406,652,671,13,1763212500000,3165.0924999999997,BODY_ZONE+SWING_HIGH,TEST,1,0,3167.45,3181.88,3166.61,3178.34,4195.3123
15m,14,0.7434470033880406,652,671,14,1763213400000,3172.19,SWING_HIGH,PULLBACK,1,1,3178.34,3183.97,3173.83,3177.56,3120.8419
15m,14,0.7434470033880406,652,671,15,1763214300000,3172.19,SWING_HIGH,TEST,1,0,3177.56,3197.37,3172.13,3192.78,13611.991
15m,15,0.7423416060628691,58,77,10,1762675200000,3419.98,SWING_HIGH,HOLD,0,1,3422.79,3423.24,3417.08,3421.73,1406.0983
15m,15,0.7423416060628691,58,77,11,1762676100000,3409.72,BODY_ZONE,PULLBACK,0,0,3421.73,3424.14,3409.67,3413.0,1758.5389
15m,15,0.7423416060628691,58,77,12,1762677000000,3419.98,SWING_HIGH,HOLD,1,0,3412.99,3419.35,3411.64,3416.94,1016.6521
15m,15,0.7423416060628691,58,77,13,1762677900000,3419.98,SWING_HIGH,HOLD,1,1,3416.94,3421.5,3412.87,3421.5,1034.4678
15m,15,0.7423416060628691,58,77,14,1762678800000,3419.98,SWING_HIGH,TEST,1,1,3421.53,3433.08,3420.37,3427.9,4724.8806
15m,15,0.7423416060628691,58,77,17,1762681500000,3402.9175,BODY_ZONE+SWING_LOW,HOLD,0,0,3414.21,3415.5,3399.35,3400.97,8766.3406
15m,15,0.7423416060628691,58,77,18,1762682400000,3402.9175,BODY_ZONE+SWING_LOW,TEST,1,0,3400.98,3400.98,3388.37,3390.37,5189.7214
15m,16,0.7403393630724767,11016,11035,10,1772537400000,1957.35625,BODY_ZONE,TEST,0,0,1957.61,1964.71,1956.65,1964.44,3279.0862
15m,16,0.7403393630724767,11016,11035,11,1772538300000,1966.4850000000001,SWING_HIGH,REJECTION,0,1,1964.43,1966.97,1960.93,1961.28,2751.816
15m,16,0.7403393630724767,11016,11035,14,1772541000000,1966.4850000000001,SWING_HIGH,HOLD,1,0,1975.0,1975.54,1963.76,1967.58,4746.8494
15m,16,0.7403393630724767,11016,11035,15,1772541900000,1966.4850000000001,SWING_HIGH,HOLD,1,1,1967.59,1970.57,1963.51,1967.57,5080.2187
15m,16,0.7403393630724767,11016,11035,17,1772543700000,1957.35625,BODY_ZONE,PULLBACK,1,0,1950.36,1960.06,1950.21,1957.22,3280.309
15m,16,0.7403393630724767,11016,11035,18,1772544600000,1957.35625,BODY_ZONE,TEST,1,0,1957.23,1957.23,1948.35,1951.78,3454.1885
15m,17,0.739850645913663,3721,3740,10,1765971900000,2928.36875,BODY_ZONE+SWING_HIGH,HOLD,0,0,2931.19,2934.42,2926.2,2928.71,2838.9299
15m,17,0.739850645913663,3721,3740,11,1765972800000,2928.36875,BODY_ZONE+SWING_HIGH,PULLBACK,1,1,2928.71,2935.96,2928.33,2934.34,2150.776
15m,17,0.739850645913663,3721,3740,14,1765975500000,2928.36875,BODY_ZONE+SWING_HIGH,REJECTION,1,1,2921.11,2929.0,2919.64,2925.36,1642.5857
15m,17,0.739850645913663,3721,3740,16,1765977300000,2928.36875,BODY_ZONE+SWING_HIGH,HOLD,1,0,2922.68,2927.5,2918.21,2926.45,1986.5674
15m,18,0.7382427583705305,15173,15192,10,1776278700000,2357.5150000000003,SWING_HIGH,HOLD,0,1,2353.88,2359.96,2353.02,2358.66,2829.9598
15m,18,0.7382427583705305,15173,15192,11,1776279600000,2357.5150000000003,SWING_HIGH,TEST,1,0,2358.66,2368.86,2357.37,2365.05,5233.0842
15m,18,0.7382427583705305,15173,15192,17,1776285000000,2357.5150000000003,SWING_HIGH,HOLD,1,0,2360.71,2367.11,2356.03,2358.06,2563.4784
15m,18,0.7382427583705305,15173,15192,18,1776285900000,2357.5150000000003,SWING_HIGH,PULLBACK,1,0,2358.07,2364.33,2358.06,2362.95,2001.6324
15m,19,0.7379220771334486,12200,12219,10,1773603000000,2113.53,SWING_HIGH,REJECTION,0,0,2111.82,2114.27,2109.39,2110.43,819.2706
15m,19,0.7379220771334486,12200,12219,11,1773603900000,2113.53,SWING_HIGH,HOLD,1,0,2110.44,2114.35,2109.12,2113.49,1830.1982
15m,19,0.7379220771334486,12200,12219,12,1773604800000,2113.53,SWING_HIGH,HOLD,1,0,2113.49,2114.25,2111.45,2112.29,868.7065
15m,19,0.7379220771334486,12200,12219,13,1773605700000,2113.53,SWING_HIGH,HOLD,1,1,2112.28,2114.42,2110.0,2114.21,2249.0548
15m,19,0.7379220771334486,12200,12219,14,1773606600000,2113.53,SWING_HIGH,TEST,1,0,2114.22,2139.0,2114.22,2130.91,9136.9409
15m,20,0.737649284508147,19692,19711,10,1780345800000,2008.83,SWING_HIGH,HOLD,0,0,2005.16,2008.7,2004.64,2007.78,1792.5231
15m,20,0.737649284508147,19692,19711,11,1780346700000,2004.4650000000001,BODY_ZONE,REJECTION,0,1,2007.78,2007.94,2003.63,2005.57,1618.7058
15m,20,0.737649284508147,19692,19711,12,1780347600000,2008.83,SWING_HIGH,HOLD,1,1,2005.56,2009.2,1995.0,1999.65,8673.8956
15m,20,0.737649284508147,19692,19711,17,1780352100000,1988.19,BODY_ZONE,PULLBACK,0,0,1990.36,2003.0,1989.33,1999.79,3823.5077
15m,20,0.737649284508147,19692,19711,19,1780353900000,2004.4650000000001,BODY_ZONE,PULLBACK,1,0,1995.85,2006.0,1995.85,2004.43,3477.5919
15m,21,0.7370448098257727,19691,19710,10,1780344900000,2004.4650000000001,BODY_ZONE,TEST,0,0,2002.88,2006.69,2001.14,2005.16,2373.2303
15m,21,0.7370448098257727,19691,19710,11,1780345800000,2008.83,SWING_HIGH,HOLD,0,0,2005.16,2008.7,2004.64,2007.78,1792.5231
15m,21,0.7370448098257727,19691,19710,12,1780346700000,2004.4650000000001,BODY_ZONE,REJECTION,1,1,2007.78,2007.94,2003.63,2005.57,1618.7058
15m,21,0.7370448098257727,19691,19710,13,1780347600000,2008.83,SWING_HIGH,HOLD,1,1,2005.56,2009.2,1995.0,1999.65,8673.8956
15m,21,0.7370448098257727,19691,19710,18,1780352100000,1988.19,BODY_ZONE,PULLBACK,0,0,1990.36,2003.0,1989.33,1999.79,3823.5077
