timeframe,rank,candidate_start,candidate_end,open_time,close_time,similarity,interaction_count,first_interaction_index,last_interaction_index,break_count,hold_count,rejection_count,pullback_count,repeated_level_hits,reaction_expansion_count,interaction_level_types,direction_first_third,direction_last_third,direction_shift,range_first_third,range_last_third,range_shift,story
1d,3,391,410,1564185600000,1565913599999,0.2734563558174049,17,392,410,6,4,2,7,11,4,PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW,-0.3333333333333333,-0.3333333333333333,0.0,12.203333333333338,12.615000000000004,0.4116666666666653,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
1d,4,144,163,1542844800000,1544572799999,0.2721544206195058,11,145,162,3,6,4,6,4,4,PRIOR_LOW -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_HIGH -> PRIOR_LOW,-0.3333333333333333,-0.3333333333333333,0.0,15.005000000000003,10.958333333333337,-4.046666666666665,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
1d,5,2714,2733,1764892800000,1766620799999,0.2714769692971006,14,2715,2730,3,1,1,6,9,5,PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_BODY,0.6666666666666666,0.0,-0.6666666666666666,185.86333333333337,108.21333333333337,-77.65,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
1d,6,981,1000,1615161600000,1616889599999,0.2688190496102354,11,983,1000,3,2,0,7,6,4,PRIOR_LOW -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_BODY,0.3333333333333333,0.0,-0.3333333333333333,138.71666666666667,113.41166666666663,-25.305000000000035,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
1d,7,1072,1091,1623024000000,1624751999999,0.26519060866981164,12,1074,1091,5,4,1,7,4,1,PRIOR_HIGH -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_LOW,-0.3333333333333333,0.0,0.3333333333333333,231.54333333333338,238.5433333333333,6.999999999999915,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
1d,8,2896,2915,1780617600000,1782345599999,0.2647747289045391,17,2897,2915,3,7,3,8,12,4,PRIOR_LOW -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_HIGH -> PRIOR_HIGH,-0.6666666666666666,0.0,0.6666666666666666,117.50833333333337,73.27000000000002,-44.238333333333344,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
1d,9,662,681,1587600000000,1589327999999,0.2638811950598586,13,664,680,2,3,1,5,7,4,PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_LOW,0.3333333333333333,-0.3333333333333333,-0.6666666666666666,9.458333333333337,14.905000000000001,5.446666666666664,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
1d,10,1068,1087,1622678400000,1624406399999,0.26183563727713444,12,1069,1087,3,5,2,7,3,1,PRIOR_LOW -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_LOW,-0.3333333333333333,-0.3333333333333333,0.0,254.46999999999994,240.35333333333335,-14.116666666666589,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
1d,11,1234,1253,1637020800000,1638748799999,0.26182512670138164,16,1235,1253,3,5,1,11,10,6,PRIOR_LOW -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_LOW,0.0,-0.3333333333333333,-0.3333333333333333,311.02333333333354,406.2200000000001,95.19666666666654,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
1d,12,1795,1814,1685491200000,1687219199999,0.26131651866956906,13,1796,1814,1,6,2,8,6,4,PRIOR_BODY -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_BODY,-0.6666666666666666,0.3333333333333333,1.0,56.87166666666675,66.65166666666669,9.779999999999937,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
1d,13,2444,2463,1741564800000,1743292799999,0.2608597763334945,15,2445,2463,4,3,1,9,9,4,PRIOR_BODY -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_LOW,0.0,-0.6666666666666666,-0.6666666666666666,153.44000000000005,101.22000000000003,-52.22000000000003,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
1d,14,2231,2250,1723161600000,1724889599999,0.26057492887255074,16,2232,2250,3,7,1,11,13,6,PRIOR_BODY -> PRIOR_LOW -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_LOW,-0.3333333333333333,0.0,0.3333333333333333,153.06000000000003,143.94999999999996,-9.11000000000007,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
1d,15,1791,1810,1685145600000,1686873599999,0.26017771827303643,11,1794,1810,2,4,2,7,4,4,PRIOR_BODY -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_LOW,0.0,-0.3333333333333333,-0.3333333333333333,53.02499999999998,71.53833333333334,18.513333333333364,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
1d,16,1321,1340,1644537600000,1646265599999,0.25983361705314156,8,1323,1338,2,3,0,4,4,5,PRIOR_LOW -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW,-0.3333333333333333,0.3333333333333333,0.6666666666666666,177.97166666666658,231.43833333333328,53.4666666666667,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
1d,17,1446,1465,1655337600000,1657065599999,0.2593606741549332,13,1447,1465,1,4,2,8,7,3,PRIOR_LOW -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_LOW,-0.3333333333333333,0.0,0.3333333333333333,152.24166666666665,84.07000000000005,-68.1716666666666,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
1d,18,23,42,1532390400000,1534118399999,0.2587049972105805,12,24,42,5,3,1,5,3,6,PRIOR_BODY -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_LOW,-0.3333333333333333,-0.3333333333333333,0.0,20.38499999999999,29.715000000000003,9.330000000000013,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
1d,19,281,300,1554681600000,1556409599999,0.25775985473890634,14,283,297,4,3,1,6,8,4,PRIOR_BODY -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_LOW,-0.3333333333333333,0.0,0.3333333333333333,11.848333333333324,10.025000000000011,-1.8233333333333128,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
1d,20,979,998,1614988800000,1616716799999,0.2577281015079168,12,981,998,5,2,0,7,6,3,PRIOR_HIGH -> PRIOR_LOW -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_BODY,0.6666666666666666,-0.6666666666666666,-1.3333333333333333,125.99166666666667,106.36666666666663,-19.625000000000043,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
1d,21,68,87,1536278400000,1538006399999,0.2574517554701999,16,70,87,5,4,1,8,10,3,PRIOR_BODY -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_HIGH,-0.6666666666666666,-0.3333333333333333,0.3333333333333333,22.20333333333333,21.349999999999994,-0.8533333333333353,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
1d,22,2782,2801,1770768000000,1772495999999,0.2568240925431699,13,2783,2801,1,5,3,7,8,5,PRIOR_LOW -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_BODY,0.3333333333333333,0.0,-0.3333333333333333,118.045,175.52833333333334,57.483333333333334,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
1d,23,1055,1074,1621555200000,1623283199999,0.25656555663145875,14,1057,1074,4,7,1,9,10,1,PRIOR_LOW -> PRIOR_LOW -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_HIGH -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY,0.0,-0.3333333333333333,-0.3333333333333333,510.64833333333337,253.10333333333332,-257.5450000000001,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
1d,24,1571,1590,1666137600000,1667865599999,0.2555745519677011,13,1572,1590,3,6,2,9,4,7,PRIOR_LOW -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_LOW,0.0,-0.3333333333333333,-0.3333333333333333,45.40666666666664,82.99833333333329,37.591666666666654,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
1d,25,1873,1892,1692230400000,1693958399999,0.254708755165269,14,1875,1892,3,4,3,8,11,4,PRIOR_BODY -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_BODY -> PRIOR_HIGH -> PRIOR_LOW -> PRIOR_BODY -> PRIOR_LOW -> PRIOR_LOW -> PRIOR_LOW,-0.3333333333333333,-0.3333333333333333,0.0,87.0116666666667,42.89333333333332,-44.11833333333338,PRIOR_LEVEL_INTERACTION -> PULLBACK_PRESENT -> REJECTION_PRESENT -> LEVEL_BREAK_PRESENT -> LEVEL_HOLD_PRESENT -> REPEATED_LEVEL_TEST -> POST_INTERACTION_EXPANSION
